frame_time_s,rms,spectral_centroid_hz,spectral_bandwidth_hz,zcr,f0_hz
188.544,0.175838,2623.8,1825.73,0.27832,347.3
188.608,0.195448,2711.54,1755.21,0.29248,348.825
188.672,0.198734,2642.82,1676.84,0.297852,348.816
188.736,0.186557,2397.62,1701.46,0.279297,350.89
188.8,0.187054,2453.88,1762.8,0.268066,348.631
188.864,0.198856,2646.45,1698.52,0.276855,350.219
188.928,0.208029,2594.65,1637.12,0.236328,347.824
188.992,0.210271,2817.87,1894.58,0.205078,347.555
189.056,0.172673,2956.77,2266.56,0.275879,175.011
189.12,0.126856,3190.83,2268.97,0.28418,243.253
189.184,0.130685,2520.53,2086,0.188477,87.0568
189.248,0.134117,2295.36,1897.81,0.160156,87.3607
189.312,0.139734,3475.49,2131.67,0.280273,86.6124
189.376,0.14773,3295.76,2287.17,0.310059,204.151
189.44,0.14932,2579.43,2145.62,0.218262,87.6515
189.504,0.145282,2736.63,1975.26,0.258301,87.5653
189.568,0.133572,3092.15,2261.55,0.26709,87.4119
189.632,0.121283,1600.36,1958.81,0.165527,205.949
189.696,0.100092,1777.52,1827.2,0.125488,201.738
189.76,0.0715494,1908.58,1696.22,0.171875,175.167
189.824,0.0558201,2021.35,1681.92,0.178711,174.936
189.888,0.123567,2528.26,2213.05,0.185059,174.603
189.952,0.198143,2277.43,2382.44,0.147949,202.645
190.016,0.206263,2083.7,2407.48,0.0766602,204.899
190.08,0.206473,1971.06,2227.96,0.065918,127.561
190.144,0.244482,1813.38,2268.49,0.0444336,233.691
190.208,0.239334,962.071,1582.46,0.0424805,232.924
190.272,0.21348,1483.08,1941.32,0.0488281,231.598
190.336,0.206804,1996.15,2413.14,0.0551758,233.626
190.4,0.230947,1909.55,2411.53,0.0507812,231.514
190.464,0.260993,1454.46,2169.81,0.0405273,232.274
190.528,0.237442,2000.01,2349.25,0.0615234,222.358
190.592,0.182,2314.53,2480.05,0.0898438,213.051
190.656,0.178788,2297.46,2157.61,0.090332,213.081
190.72,0.195784,2189.77,2275.16,0.0839844,234.684
190.784,0.172588,2638.15,2507.2,0.156738,233.232
190.848,0.150492,2847.33,2298.71,0.19873,205.961
190.912,0.163663,1949.55,2106.62,0.123047,238.538
190.976,0.188759,1717.38,1917.57,0.0644531,267.407
191.04,0.210051,1613.51,1955.63,0.0454102,277.539
191.104,0.212438,1257.5,1856.76,0.0454102,138.699
191.168,0.194404,1709.25,2222.56,0.0727539,138.711
191.232,0.190084,2188.69,2449.49,0.0927734,138.539
191.296,0.184688,2367.05,2463.62,0.0839844,138.459
191.36,0.16442,2155.21,2297.26,0.117188,277.525
191.424,0.140513,2953.45,2150.38,0.193359,92.5487
191.488,0.125348,2813.98,2420.28,0.156738,87.7317
191.552,0.142589,2281.04,2568.36,0.0717773,87.1993
191.616,0.161685,2207.38,2621.78,0.0585938,87.5157
191.68,0.182746,2012.25,2386.33,0.0512695,87.4782
191.744,0.177632,2052.78,2383.03,0.0546875,262.503
191.808,0.156571,2442.73,2200.14,0.128418,261.626
191.872,0.175271,2764.27,2285.51,0.137207,239.999
191.936,0.180103,1812.3,2139.14,0.0668945,205.35
192,0.159953,1265.05,1760.9,0.0585938,205.665
192.064,0.14647,1539.5,1739.48,0.0742188,207.137
192.128,0.122285,1632.79,1947.19,0.0668945,207.824
192.192,0.0990285,1293.54,1661.09,0.0498047,66.3468
192.256,0.189227,1915.19,2208.09,0.0546875,236.082
192.32,0.257016,1954.8,2377.39,0.0498047,191.017
192.384,0.2529,1459.74,2102.42,0.0356445,206.365
192.448,0.234831,1655.02,2246.02,0.0371094,208.885
192.512,0.215963,1176.29,1839.68,0.0478516,207.875
192.576,0.192298,1344.17,1800.03,0.0576172,207.153
192.64,0.1774,1670.74,2083.21,0.0546875,197.864
192.704,0.188447,1840.89,2221.13,0.0410156,204.092
192.768,0.168776,2029.52,2364.9,0.0566406,199.479
192.832,0.211365,1950.41,2303.48,0.0688477,197.221
192.896,0.247275,2494.79,2692.12,0.0561523,196.81
192.96,0.215302,1694.44,2308.58,0.0449219,66.2389
193.024,0.20152,1568.72,2212.69,0.0449219,65.7099
193.088,0.187998,1673.72,2207.45,0.0678711,65.185
193.152,0.164136,2482.71,2198.91,0.100586,201.58
193.216,0.170264,2679.27,2417.61,0.0839844,194.688
193.28,0.22205,1860.28,2232.01,0.0351562,197.617
193.344,0.239721,1518.07,2137.43,0.0292969,195.898
193.408,0.212394,1223.61,1864.44,0.0478516,197.615
193.472,0.189032,1366.86,2045.9,0.0571289,198.62
193.536,0.18533,2554.92,2477.17,0.0942383,65.3956
193.6,0.17287,3091.02,2684.75,0.116211,65.4835
193.664,0.165825,2961.14,2322.14,0.168945,65.6299
193.728,0.15831,3066.02,2254.22,0.26709,200.41
193.792,0.15185,2783.19,2251.81,0.211914,87.9291
193.856,0.154258,2276.86,2088.14,0.0991211,87.5022
193.92,0.1375,2088.81,2004.4,0.122559,87.6233
193.984,0.134974,3803.2,2046.43,0.279297,89.8182
194.048,0.153895,2989.97,2284.15,0.282227,204.888
194.112,0.158285,2432,2059.72,0.201172,227.69
194.176,0.144492,2929.39,1991.47,0.243652,242.204
194.24,0.130832,2893.84,2221.61,0.214844,88.1372
194.304,0.126657,2826.13,2464.26,0.199219,205.14
194.368,0.142773,2495.13,2555.8,0.165039,246.554
194.432,0.175426,2160.09,2492.65,0.0917969,323.629
194.496,0.20154,2004.19,2403.1,0.0834961,349.256
194.56,0.214636,1500.27,2138.55,0.0751953,349.123
194.624,0.221257,1820.94,2195.05,0.0776367,180.49
194.688,0.19952,1385.6,1793.57,0.09375,214.297
194.752,0.1488,2180.59,2277.57,0.174316,286.932
194.816,0.119368,3958.56,2573.2,0.309082,258.276
194.88,0.117568,2679.99,2661.14,0.270508,204.983
194.944,0.172412,1925.89,2187.21,0.119629,236.07
195.008,0.213871,1779.21,2100.76,0.0737305,232.922
195.072,0.205425,1732.66,1905.26,0.0976562,233.918
195.136,0.212266,1911.96,2057.36,0.109863,233.328
195.2,0.211857,1943.09,2246.78,0.09375,231.468
195.264,0.176328,1847.07,2116.74,0.0883789,231.603
195.328,0.164532,1833.54,2000.13,0.0878906,232.499
195.392,0.21212,1754.16,2044.87,0.0610352,233.176
195.456,0.211929,1918.92,2059.29,0.0961914,231.66
195.52,0.187196,2681.92,2227.04,0.108398,233.949
195.584,0.203539,1739.24,1931.16,0.0693359,233.268
195.648,0.194552,1589.49,1644.67,0.0859375,233.221
195.712,0.193694,1471.43,1778.74,0.0869141,233.306
195.776,0.191226,1307.85,1781.99,0.0825195,233.576
195.84,0.210329,1567.98,1846.6,0.0810547,135.65
195.904,0.23547,1525.99,1777.36,0.0820312,138.779
195.968,0.235964,1626.61,1762.03,0.0800781,277.388
196.032,0.209048,1595.16,1970.27,0.133789,277.187
196.096,0.176474,2582.9,2311.25,0.141602,199.639
196.16,0.183014,1691.72,2114.43,0.0673828,87.5044
196.224,0.187279,1335.81,1917.41,0.0444336,87.2126
196.288,0.204352,1177.18,1704.72,0.0415039,87.577
196.352,0.215958,1324.08,1845.13,0.0444336,261.753
196.416,0.190402,2073.13,2302.96,0.050293,262.547
196.48,0.177602,2698.58,2182.35,0.111328,262.17
196.544,0.197189,2441.74,2322.51,0.114258,213.251
196.608,0.177181,1443.09,1894.06,0.0595703,209.926
196.672,0.164,1641.62,1838.12,0.0776367,208.358
196.736,0.148328,1696.03,1916.66,0.100586,208.022
196.8,0.0930922,1838.06,2068.24,0.0898438,207.19
196.864,0.124431,1703.72,1934.18,0.0917969,69.1582
196.928,0.18373,2188.18,2291.93,0.100586,203.099
196.992,0.184375,2168.87,2446.91,0.0913086,190.643
197.056,0.128057,2725.31,2462.58,0.165039,68.0156
197.12,0.0789579,3504.18,2629.21,0.256348,68.4575
197.184,0.106203,2222.04,2506.01,0.191406,194.332
197.248,0.155069,1749.06,2056.45,0.0986328,199.216
197.312,0.183479,1734.14,1875.19,0.0849609,196.146
197.376,0.19456,1824.1,1966.8,0.0810547,205.315
197.44,0.209232,1832.88,2006.26,0.0942383,204.147
197.504,0.215442,1937.63,2272.89,0.0888672,197.98
197.568,0.201735,2407.61,2529.84,0.0698242,194.016
197.632,0.219953,1826.11,2158.3,0.0512695,65.8299
197.696,0.22661,2075.56,2284,0.0439453,65.2898
197.76,0.212089,1814.78,2111.57,0.0947266,198.731
197.824,0.210062,2712.16,2104.52,0.104492,202.133
197.888,0.22319,2075.74,2288.64,0.0507812,97.5201
197.952,0.202008,1211.92,1749.3,0.0317383,198.942
198.016,0.182167,1117.44,1489.85,0.0517578,66.3929
198.08,0.204114,1208.17,1513.19,0.0722656,66.1904
198.144,0.194787,1610.57,1776.26,0.0756836,67.242
198.208,0.18602,1349.19,1758.95,0.0668945,67.3337
198.272,0.188799,1252.92,1759.32,0.0410156,220.997
198.336,0.178077,2137.39,2083.03,0.119629,197.955
198.4,0.153323,2737.21,2268.17,0.205078,202.802
198.464,0.156406,2183.02,2166.2,0.152344,95.1416
198.528,0.181591,1676.03,1908.41,0.0820312,204.336
198.592,0.192887,1470.17,1842.41,0.0483398,202.644
198.656,0.191276,1391.09,1776.68,0.0522461,213.414
198.72,0.193423,1647.91,1931.1,0.0600586,227.377
198.784,0.198158,1774.84,2037.27,0.102539,87.3074
198.848,0.185729,2695.54,2121.54,0.166016,87.3493
198.912,0.163228,2514.94,2266.11,0.146973,87.1275
198.976,0.152476,1745.91,1950.93,0.130859,215.968
199.04,0.147236,2372.41,2279.47,0.159668,87.4572
199.104,0.164427,2138.63,2197.95,0.13916,87.1592
199.168,0.175623,1726.78,2091.82,0.0961914,87.0731
199.232,0.177916,2031.12,2232.92,0.0898438,86.4182
199.296,0.188208,2424.66,2502.2,0.0864258,177.223
199.36,0.169417,1874.37,2145.17,0.0888672,143.089
199.424,0.122609,2352.98,2338.39,0.14209,65.3091
199.488,0.128578,2873.6,2624.34,0.15332,134.274
199.552,0.148738,1610.1,2008.84,0.120605,204.756
199.616,0.19472,1598.45,1785.41,0.0859375,196.515
199.68,0.247543,1522.47,1844.8,0.0507812,215.512
199.744,0.270844,1329.01,1715.55,0.0419922,230.837
199.808,0.260819,1460.19,1913.77,0.0488281,220.949
199.872,0.238226,2098.92,2306.47,0.0546875,212.94
199.936,0.252014,1479.21,2040.55,0.0400391,230.27
200,0.247992,1596.87,1960.65,0.0478516,232.359
200.064,0.202166,3347.3,2599.82,0.125977,77.9919
200.128,0.169746,2831.85,2385.02,0.193359,216.351
200.192,0.201357,2274.06,2288.34,0.147461,205.672
200.256,0.228854,1847.55,2136.9,0.0869141,212.445
200.32,0.236119,1669.13,2055.44,0.0649414,215.644
200.384,0.232007,1207.29,1786.46,0.0439453,214.972
200.448,0.213896,1318.47,1793.19,0.0532227,198.048
200.512,0.206962,1375.41,1798,0.0766602,207.009
200.576,0.197141,1555.93,1928.41,0.0791016,196.189
200.64,0.177877,1498.01,1855.59,0.074707,196.855
200.704,0.174512,2008.82,2020.94,0.116699,197.656
200.768,0.181946,2395.35,2219.7,0.14209,88.7543
200.832,0.170502,1894.58,2111.84,0.104492,88.0058
200.896,0.141806,1500.49,1980.53,0.0668945,64.6057
200.96,0.115889,1986.72,2246.04,0.103027,63.0535
201.024,0.136988,2440.66,2392.71,0.151855,141.92
201.088,0.142569,3152.07,2524.8,0.194336,483.86
201.152,0.133041,3044.07,2099.01,0.260254,498.76
201.216,0.1517,3301.13,2392.83,0.269531,88.675
201.28,0.142022,2875.2,2659.92,0.250488,65.5737
201.344,0.114812,2804.14,2328.46,0.208496,220.609
201.408,0.12793,2551.95,2174.8,0.171875,485.141
201.472,0.168629,1849.94,2031.04,0.116699,202.949
201.536,0.20229,1727.98,2050.43,0.0668945,189.741
201.6,0.198368,1887.88,2126.1,0.0834961,189.932
201.664,0.213489,1887.02,2159.54,0.078125,71.8701
201.728,0.2224,1684.49,1930.22,0.0712891,197.264
201.792,0.161827,1979.68,2143.1,0.0932617,194.986
201.856,0.144491,1892.3,2093.89,0.156738,74.8055
201.92,0.159985,2597.53,2301.17,0.175781,219.079
201.984,0.136436,1946.75,1999.25,0.143066,242.794
202.048,0.102804,2035.26,2056,0.125488,244.818
202.112,0.152114,1460.33,1727.28,0.0844727,515.882
202.176,0.196614,1862.93,2134.4,0.090332,198.163
202.24,0.189901,1847.54,2174.44,0.0908203,65.0031
202.304,0.184237,1402.6,1842.35,0.078125,65.0295
202.368,0.177281,1722.08,1986.02,0.102539,258.925
202.432,0.177133,1833.92,2059.16,0.144531,255.97
202.496,0.148029,2743.75,2152.87,0.194824,217.69
202.56,0.150558,2752.74,2395.16,0.175293,204.443
202.624,0.189741,1254.82,1803.49,0.0893555,196.761
202.688,0.192154,1102.97,1715.08,0.0390625,198.345
202.752,0.200275,1202.23,1730.77,0.0522461,65.2336
202.816,0.205706,1944.86,2214.51,0.0610352,65.5378
202.88,0.206977,2358.58,2447.62,0.0737305,65.5015
202.944,0.193904,3250.09,2621,0.111328,65.168
203.008,0.163261,2361.62,2466.01,0.145508,65.9634
203.072,0.147642,2411.9,2116.31,0.160156,210.604
203.136,0.167647,1831.86,1979.42,0.121094,66.1488
203.2,0.188062,1588.15,1870.41,0.0820312,66.4614
203.264,0.178425,1613.98,1920.27,0.0869141,69.1311
203.328,0.172976,2016.81,2182.68,0.0786133,69.5728
203.392,0.204193,1822.55,2113.71,0.0600586,67.4966
203.456,0.203131,2237.48,2112.71,0.121582,65.8308
203.52,0.165453,2874.82,2167.8,0.166016,65.4178
203.584,0.156832,1764.08,2050.74,0.110352,88.2852
203.648,0.167081,1788.34,2138.36,0.0605469,201.477
203.712,0.188957,1541.42,1965.91,0.0424805,87.4745
203.776,0.19714,1381.26,1823.74,0.0395508,87.6873
203.84,0.162262,1384.61,1764.46,0.078125,88.2027
203.904,0.191579,1829.72,1999.98,0.0908203,204.068
203.968,0.227645,1872.94,2314.63,0.0512695,186.093
204.032,0.21666,2171.86,2419.13,0.0405273,194.286
204.096,0.205744,2191.95,2400.7,0.0683594,209.898
204.16,0.192466,1770.89,2155.99,0.0800781,214.24
204.224,0.212672,1711.1,2223.85,0.0595703,212.478
204.288,0.23685,1622.78,2131.1,0.0556641,215.954
204.352,0.260258,1617.21,2172.55,0.0507812,210.794
204.416,0.262209,1610.53,2166.86,0.0463867,211.037
204.48,0.242477,1960.01,2281.12,0.0581055,212.682
204.544,0.23304,2293.27,2457.62,0.0629883,201.009
204.608,0.21575,2067.45,2286.85,0.0673828,199.658
204.672,0.204212,2082.12,2308.36,0.074707,216.838
204.736,0.194295,2022.44,2233.91,0.090332,225.632
204.8,0.15816,2284.22,2008.13,0.162109,219.609
204.864,0.130381,2681.18,2247.77,0.174316,213.491
204.928,0.129591,2432.8,2284.62,0.129395,198.176
204.992,0.153027,2463.7,2299.11,0.109375,78.1494
205.056,0.197498,1605.88,2070.02,0.0732422,221.438
205.12,0.214562,1448.99,2091.95,0.0493164,77.4876
205.184,0.178687,1622.72,2106.01,0.0727539,74.1688
205.248,0.145378,1939.25,2222.65,0.0869141,78.3647
205.312,0.156618,1586.53,2050.93,0.0947266,191.201
205.376,0.160848,2190.49,2001.17,0.131836,204.249
205.44,0.13344,2494.82,2300.31,0.128906,205.463
205.504,0.121176,1757.41,2062.45,0.0766602,203.273
205.568,0.130347,1400.12,1866.65,0.0336914,187.49
205.632,0.152432,1638.5,2051.44,0.0488281,178.571
205.696,0.179072,1898.24,2117.64,0.0810547,218.465
205.76,0.160752,2199.56,2235.69,0.15332,523.326
205.824,0.132868,3117.37,2075.02,0.226074,497.534
205.888,0.151703,2573.71,2310.79,0.155762,86.6058
205.952,0.142656,1119.81,1614.01,0.0761719,88.4187
206.016,0.0904399,1276.17,1595.22,0.0820312,66.6011
206.08,0.0809616,1301.48,1524.62,0.0864258,257.519
206.144,0.0910359,1143.95,1363.18,0.0800781,510.978
206.208,0.187233,1738.26,2209.53,0.0786133,526.333
206.272,0.218932,2014.24,2399.5,0.0810547,197.648
206.336,0.17779,1874.36,2289.17,0.0732422,169.808
206.4,0.150948,1967.19,2333.78,0.0703125,173.905
206.464,0.146105,1327.59,1904.39,0.0668945,176.218
206.528,0.141657,1931.97,2063.16,0.150391,183.854
206.592,0.117117,2762.18,2074.05,0.223633,249.572
206.656,0.11423,2630.03,2093.01,0.222168,250.747
206.72,0.121091,2567.83,1921.6,0.268066,615.385
206.784,0.186437,2655.48,2077.68,0.199219,615.385
206.848,0.215818,1989.52,2221.16,0.0825195,194.388
206.912,0.179871,2148.63,2268.54,0.114746,184.878
206.976,0.157947,2564.29,2029.98,0.175781,174.734
207.04,0.161959,2467.77,2034.65,0.168945,183.369
207.104,0.159726,2323.77,2069.36,0.230957,197.637
207.168,0.143403,3162.22,1892.06,0.319336,191.766
207.232,0.116336,2854.76,1973.63,0.273438,66.3374
207.296,0.108542,2202.47,1934.78,0.166504,64.6669
207.36,0.154198,1683.05,1822.37,0.0942383,175.255
207.424,0.163559,1635.73,1972.96,0.09375,131.289
207.488,0.155658,1985.12,2003.19,0.0957031,64.6431
207.552,0.17593,1310.43,1724.75,0.0639648,66.0721
207.616,0.178524,2073.09,2138.69,0.112305,65.8295
207.68,0.160437,2715.07,2309.94,0.213867,66.2184
207.744,0.141678,2949.76,2154.08,0.235352,213.749
207.808,0.136706,2419.03,1958.22,0.188477,87.1105
207.872,0.12626,2031.33,1971.47,0.131348,87.5519
207.936,0.121087,3148.15,2127.83,0.255371,88.2737
208,0.140435,3234.23,2158.9,0.304199,89.2287
208.064,0.155995,2710.12,2010.75,0.211426,175.261
208.128,0.156343,2827.21,1995.99,0.240234,175.024
208.192,0.142011,2941.41,2134.01,0.23877,87.5805
208.256,0.145164,1832.18,1917.2,0.171875,227.959
208.32,0.147988,2460.2,1929.46,0.23877,204.928
208.384,0.123607,3702.79,2268.49,0.410156,276.526
208.448,0.139493,3748.5,2318.87,0.417969,296.239
208.512,0.177525,3637.53,2228.91,0.315918,348.54
208.576,0.209892,2571.41,2496.63,0.19043,189.851
208.64,0.227954,2227.02,2212.09,0.116211,175.618
208.704,0.222662,2712.44,2134.24,0.143555,175.828
208.768,0.20384,2831.83,2163.46,0.178711,175.168
208.832,0.182967,1854.93,1906.19,0.177734,348.169
208.896,0.174357,2517.46,2101.16,0.237305,188.969
208.96,0.175402,3142.9,2032.27,0.311523,415.69
209.024,0.173633,3166.2,2032.98,0.276367,418.191
209.088,0.160692,2551.1,1945.42,0.192383,393.389
209.152,0.214831,2829.05,2523.1,0.132324,229.834
209.216,0.227185,2853.09,2313.41,0.183105,196.059
209.28,0.180628,2356.16,2232.63,0.201172,196.615
209.344,0.159406,2931.47,2325.52,0.185547,196.131
209.408,0.155097,2302.97,2382.96,0.217285,120.178
209.472,0.158084,2859.9,2107.16,0.222656,202.878
209.536,0.150472,2594.44,2013.65,0.229004,276.853
209.6,0.169317,2306.99,1717.85,0.203125,276.823
209.664,0.195571,2149.18,1804.25,0.141113,278.348
209.728,0.20976,1574.85,1894.61,0.0874023,276.991
209.792,0.191147,2334.04,2226.59,0.111816,139.215
209.856,0.167358,1995.88,2228.38,0.10791,139.353
209.92,0.144925,1829.27,2010.73,0.0751953,244.849
209.984,0.152894,1498.63,1764.67,0.127441,138.921
210.048,0.18738,2523.57,2096.93,0.166992,217.758
210.112,0.246738,2382.8,2085.07,0.13623,175.974
210.176,0.236725,2156.27,2054.9,0.117188,347.392
210.24,0.16336,2098.34,2176.76,0.122559,173.603
210.304,0.159754,3360.56,2402.17,0.165039,172.717
210.368,0.173635,2787.07,2258.52,0.220215,174.249
210.432,0.176353,2752.21,2066.47,0.242676,174.112
210.496,0.162663,2722.73,2053.58,0.195312,87.4717
210.56,0.182762,1638.55,1967.05,0.0844727,87.1808
210.624,0.188027,1343.28,1745.75,0.0620117,227.028
210.688,0.201067,2141.47,2238.76,0.0732422,262.989
210.752,0.234656,2276.65,2360.97,0.050293,262.213
210.816,0.229537,1886.55,2137.73,0.0473633,262.526
210.88,0.242634,1619.81,2131.14,0.0556641,261.823
210.944,0.226819,1723.91,2115.67,0.0834961,183.286
211.008,0.178489,1774.15,1837.39,0.137207,65.4031
211.072,0.171463,2108.95,1953.34,0.168457,261.836
211.136,0.172896,1818.53,1810.18,0.158691,262.126
211.2,0.164899,1645.07,1727.89,0.183594,198.193
211.264,0.178972,2195.78,1913.68,0.208984,233.218
211.328,0.202112,2228.74,1912.84,0.179688,233.169
211.392,0.182988,2226.6,1906.54,0.191895,233.375
211.456,0.202333,2558.3,2382.56,0.168457,235.588
211.52,0.196484,2318.84,2464.79,0.122559,189.503
211.584,0.156448,2036.81,2220.89,0.114258,242.061
211.648,0.17029,2242.61,2391.28,0.11377,229.276
211.712,0.178895,2247.74,2225.35,0.155273,252.566
211.776,0.228923,2769.14,2215.56,0.16748,252.324
211.84,0.296311,2166.1,2104.09,0.114258,500.455
211.904,0.288572,2580.22,2337.87,0.090332,526.562
211.968,0.248975,2790.77,2291.82,0.112793,261.5
212.032,0.229017,2411,2233.37,0.113281,261.007
212.096,0.197927,2234.46,2208.31,0.106934,131.209
212.16,0.175841,2414.8,2231.14,0.130371,65.8329
212.224,0.17596,2625.16,2354.82,0.129883,65.7845
212.288,0.179735,3056.92,2194.84,0.236816,65.703
212.352,0.158268,3430.57,2224.14,0.382812,247.044
212.416,0.174191,3014.26,2019.56,0.341309,175.339
212.48,0.180132,2936.02,1977.46,0.264648,175.478
212.544,0.152697,2511.86,1985.58,0.297852,175.54
212.608,0.163556,4551.98,2010.28,0.437988,246.027
212.672,0.189095,3304.24,2085.31,0.413086,187.933
212.736,0.195349,2958.93,1965.67,0.285156,175.285
212.8,0.173183,3390.79,2132.33,0.27832,175.766
212.864,0.170612,2753.27,1986.03,0.230469,175.258
212.928,0.170087,1755.74,1889.02,0.147461,175.947
212.992,0.226816,2216.67,2150.74,0.111816,249.934
213.056,0.223271,3309.22,2511.99,0.188965,615.385
213.12,0.140559,2661.26,2224.03,0.23291,615.385
213.184,0.153512,2962.93,2135.41,0.251465,615.385
213.248,0.171887,3449.75,2602.58,0.246094,187.431
213.312,0.181169,2645.95,2202.39,0.206543,262.02
213.376,0.1714,2820.13,2207.12,0.210938,262.743
213.44,0.149959,3579.86,2498.62,0.280762,262.462
213.504,0.140079,2801.52,2556.28,0.286621,263.483
213.568,0.172564,2741.62,2329.87,0.168457,245.152
213.632,0.198094,3202.68,2544.3,0.13916,234.243
213.696,0.178815,3398.9,2369.67,0.28418,235.053
213.76,0.180909,4768.49,1970.65,0.447754,234.834
213.824,0.199926,3281.04,2505.49,0.302734,205.293
213.888,0.203329,2157.46,2192.09,0.116699,222.332
213.952,0.198938,2332.59,2251.9,0.127441,116.967
214.016,0.1746,3290.55,2349.57,0.23877,117.077
214.08,0.158377,3135.51,2367.36,0.350098,277.287
214.144,0.156535,3673.78,2205.63,0.380371,207.506
214.208,0.138373,3565.88,2244.7,0.339355,139.02
214.272,0.140677,3463.69,2105.71,0.323242,277.059
214.336,0.153456,3768.85,2013.93,0.351562,276.701
214.4,0.152962,3244.65,2233.1,0.288574,139.08
214.464,0.146635,2189.91,2195.88,0.188477,72.004
214.528,0.167255,3119.92,2391.26,0.190918,69.4858
214.592,0.175525,2850.79,2266.18,0.210449,277.172
214.656,0.166104,2650.66,2250.13,0.245117,111.267
214.72,0.178226,3144.84,2146.01,0.260742,266.298
214.784,0.189316,3019.07,2268.38,0.219238,261.201
214.848,0.179969,2930.88,2242.44,0.212402,261.932
214.912,0.15713,2630.14,2145.82,0.209473,262.334
214.976,0.157632,2510.35,2093.16,0.210449,262.21
215.04,0.159706,2896.6,2228.12,0.222168,262.321
215.104,0.166312,3446.27,2233.28,0.269043,262.284
215.168,0.172415,3038.58,2241.9,0.237793,263.589
215.232,0.162767,1963.5,2135.84,0.157227,262.461
215.296,0.172648,2418.68,2422.59,0.132812,261.159
215.36,0.256305,1985.22,2228.08,0.0913086,261.724
215.424,0.31013,1480.39,1792.85,0.0654297,521.23
215.488,0.273405,2283.28,2176.52,0.0776367,527.149
215.552,0.239131,2729.19,2457.23,0.0976562,260.608
215.616,0.232398,2079.8,2244.72,0.0942383,174.807
215.68,0.198534,2163.73,2279.57,0.090332,521.816
215.744,0.179182,2158,2386.15,0.074707,256.81
215.808,0.189108,1277.45,1830.72,0.0463867,234.575
215.872,0.219285,1506.85,2024.36,0.0522461,235.023
215.936,0.242434,1692.62,2068.54,0.0639648,251.768
216,0.233517,1964.13,2270.66,0.0654297,523.818
216.064,0.225067,2008.13,2293.01,0.0654297,524.419
216.128,0.216985,3071.86,2627.73,0.123535,523.715
216.192,0.203419,2516.87,2582.52,0.128418,65.8655
216.256,0.18623,1770.1,2246.03,0.107422,64.9166
216.32,0.149876,2837.37,2684.88,0.111328,255.474
216.384,0.12984,1947.73,2230.95,0.163574,65.5223
216.448,0.128457,3585.95,2134.64,0.292969,247.53
216.512,0.130095,2834.84,2256.35,0.217285,132.462
216.576,0.154678,1999.56,2252.45,0.0791016,66.2659
216.64,0.162839,2238.15,2472.74,0.0688477,131.585
216.704,0.15773,2240.7,2371.11,0.108398,262.376
216.768,0.164267,2352.25,2499.22,0.126465,67.0364
216.832,0.154271,2737.73,2551.44,0.131836,65.5834
216.896,0.138717,3556.18,2571.14,0.17041,65.5426
216.96,0.142408,3850.91,2394.72,0.303223,65.4596
217.024,0.131671,3384.25,2341.17,0.367188,254.086
217.088,0.141289,2825.38,2041.45,0.265137,86.2462
217.152,0.154259,2481.55,2095.08,0.160156,87.4804
217.216,0.143382,2110.65,2125.52,0.171387,245.533
217.28,0.156399,4035.2,2138.58,0.265625,227.153
217.344,0.18558,2563.51,2009.27,0.273926,272.281
217.408,0.193634,2579.82,1936.65,0.255371,174.777
217.472,0.173764,3095.11,2143.02,0.248535,175.292
217.536,0.156327,2497.73,1930.58,0.21582,87.8267
217.6,0.129291,1870.67,1837.25,0.185059,175.403
217.664,0.105569,2035.79,1701.25,0.170898,174.989
217.728,0.130866,1850.56,1590.65,0.122559,175.253
217.792,0.148687,1740.12,1550.29,0.0922852,174.943
217.856,0.157428,2886.57,2157.94,0.15918,175.022
217.92,0.156919,2661.43,2336,0.234863,177.244
217.984,0.140203,4143.53,2255.75,0.402344,151.193
218.048,0.115165,4558.84,2222.19,0.488281,101.202
218.112,0.107843,3403.46,2535.45,0.277344,87.3415
218.176,0.139939,1649.87,2139.71,0.103027,239.005
218.24,0.194829,1707.56,2337.17,0.0654297,98.7298
218.304,0.22973,1442.38,2160.5,0.0405273,197.203
218.368,0.226977,1428.75,2209.13,0.0292969,97.6624
218.432,0.215152,2513.39,2624.73,0.0966797,97.9954
218.496,0.218793,2798.4,2645.45,0.112793,98.2493
218.56,0.202915,1552.74,2183.25,0.0546875,197.377
218.624,0.175808,2345.64,2701.39,0.0478516,59.9251
218.688,0.177237,1240.38,1948.04,0.0483398,237.992
218.752,0.155953,2660.84,2263.03,0.186035,237.108
218.816,0.103394,3188.18,2189.63,0.322754,224.434
218.88,0.0648266,3650.01,2559.14,0.424805,122.461
218.944,0.0564589,4051.77,2445.12,0.421875,112.568
219.008,0.118882,3908.07,2110.6,0.310059,171.188
219.072,0.149688,2538.57,2343.88,0.288086,182.049
219.136,0.12125,4102.2,2313.78,0.394043,70.083
219.2,0.088335,4552.7,1986.9,0.515137,131.424
219.264,0.0913072,4253.89,2053.07,0.472168,75.3112
219.328,0.148862,2461.87,2234.42,0.299805,565.256
219.392,0.251782,2300.94,2193.43,0.105957,70.0185
219.456,0.306233,1644.35,2259.33,0.0439453,350.774
219.52,0.296504,1700.33,2359.43,0.0454102,175.77
219.584,0.273803,1665.1,2293.92,0.0463867,175.498
219.648,0.245955,1624.07,2184.71,0.0463867,175.218
219.712,0.210457,2054.94,2478.3,0.059082,175.935
